688.000000	16.359264	4.220736	20.580000
689.000000	14.192401	5.507599	19.700000
690.000000	12.251946	6.618054	18.870000
691.000000	10.591216	7.508784	18.100000
692.000000	9.259254	8.130746	17.390000
693.000000	8.298460	8.421540	16.720000
694.000000	7.742268	8.357732	16.100000
695.000000	7.612971	7.907029	15.520000
696.000000	7.919752	7.060248	14.980000
697.000000	8.657010	5.822990	14.480000
698.000000	9.803070	4.196930	14.000000
699.000000	11.319339	2.240661	13.560000
700.000000	13.150000	0.000000	13.150000
701.000000	15.222292	2.462292	12.760000
702.000000	17.447445	5.057445	12.390000
703.000000	19.722305	7.672305	12.050000
704.000000	21.931676	10.201676	11.730000
705.000000	23.951386	12.521386	11.430000
706.000000	25.652064	14.502064	11.150000
707.000000	26.903582	16.023582	10.880000
708.000000	27.580105	16.950105	10.630000
709.000000	27.565645	17.175645	10.390000
710.000000	26.760001	16.590001	10.170000
711.000000	25.084921	15.122921	9.962000
712.000000	22.490312	12.726312	9.764000
713.000000	18.960260	9.383260	9.577000
714.000000	14.518635	5.117635	9.401000
715.000000	9.234000	0.000000	9.234000
716.000000	3.223522	5.853478	9.077000
717.000000	-3.344403	12.273403	8.929000
718.000000	-10.249153	19.037153	8.788000
719.000000	-17.218809	25.873809	8.655000
720.000000	-23.933331	32.462331	8.529000
721.000000	-30.030263	38.440263	8.410000
722.000000	-35.113213	43.410213	8.297000
723.000000	-38.763310	46.953310	8.190000
724.000000	-40.553765	48.641765	8.088000
725.000000	-40.067577	48.059577	7.992000
726.000000	-36.918305	44.818305	7.900000
727.000000	-30.773725	38.586725	7.813000
728.000000	-21.382001	29.113001	7.731000
729.000000	-8.599854	16.252854	7.653000
730.000000	7.578000	0.000000	7.578000
731.000000	26.989081	19.482081	7.507000
732.000000	49.274228	41.834228	7.440000
733.000000	73.850968	66.475968	7.375000
734.000000	99.890852	92.576852	7.314000
735.000000	126.302733	119.046733	7.256000
736.000000	151.724197	144.524197	7.200000
737.000000	174.523634	167.350634	7.173000
738.000000	192.815609	185.654609	7.161000
739.000000	204.492445	197.328445	7.164000
740.000000	207.274946	200.096946	7.178000
741.000000	198.785302	191.583302	7.202000
742.000000	176.645064	169.410064	7.235000
743.000000	138.600850	131.324850	7.276000
744.000000	82.680040	75.356040	7.324000
745.000000	7.378000	0.000000	7.378000
746.000000	-88.122542	95.559542	7.437000
747.000000	-203.700660	211.200660	7.500000
748.000000	-338.017370	345.585370	7.568000
749.000000	-488.211389	495.849389	7.638000
750.000000	-649.578012	657.289012	7.711000
751.000000	-815.242100	823.028100	7.786000
752.000000	-975.840562	983.704562	7.864000
753.000000	-1119.234994	1127.176994	7.942000
754.000000	-1230.281574	1238.303574	8.022000
755.000000	-1290.693023	1298.796023	8.103000
756.000000	-1279.036602	1287.221602	8.185000
757.000000	-1170.923023	1179.190023	8.267000
758.000000	-939.453948	947.803948	8.350000
759.000000	-556.010783	564.443783	8.433000
760.000000	8.515000	0.000000	8.515000
761.000000	781.929392	773.331392	8.598000
762.000000	1788.237028	1779.557028	8.680000
763.000000	3044.264595	3035.502595	8.762000
764.000000	4555.203735	4546.360735	8.843000
765.000000	6308.834861	6299.910861	8.924000
766.000000	8268.152248	8259.148248	9.004000
767.000000	10362.064040	10352.981040	9.083000
768.000000	12473.787615	12464.626615	9.161000
769.000000	14426.500450	14417.261450	9.239000
770.000000	15965.738346	15956.422346	9.316000
771.000000	16737.955779	16728.564779	9.391000
772.000000	16264.576219	16255.110219	9.466000
773.000000	13910.762539	13901.222539	9.540000
774.000000	8848.027835	8838.414835	9.613000
775.000000	9.684000	0.000000	9.684000
